FeatureName,FeatureType,DateCode,Measurement,Units,Value,Indicator (road network traffic)
Fife,Council Area,2007,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2022,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2003,Ratio,Driver Journeys,9.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2017,Count,Vehicle Kilometres,3124,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2008,Count,Vehicle Kilometres,2844,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2009,Ratio,Percent Of Roads,40.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2021,Count,Vehicle Kilometres,2755,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2013,Count,Vehicle Kilometres,2839,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2022,Ratio,Percent Of Roads,32,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2018,Ratio,Percent Of Roads,31.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2021,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2012,Ratio,Percent Of Roads,34.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2019,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2010,Count,Vehicle Kilometres,2842,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2014,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2023,Count,Vehicle Kilometres,3036,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2013,Ratio,Driver Journeys,8.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2007,Count,Vehicle Kilometres,2864,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2016,Ratio,Driver Journeys,6.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2019,Count,Vehicle Kilometres,3119,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2012,Count,Vehicle Kilometres,2819,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2015,Count,Vehicle Kilometres,2945,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2023,Ratio,Percent Of Roads,32,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Fife,Council Area,2009,Count,Vehicle Kilometres,2849,The Total Million Vehicle Kilometres On Scottish Roads
Fife,Council Area,2012,Ratio,Driver Journeys,9.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Fife,Council Area,2018,Count,Vehicle Kilometres,3085,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2009,Ratio,Percent Of Roads,32.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2022,Ratio,Driver Journeys,7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2023,Count,Vehicle Kilometres,2515,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2023,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2009,Ratio,Driver Journeys,12.46,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2008,Count,Vehicle Kilometres,2270,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2009,Count,Vehicle Kilometres,2260,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2008,Ratio,Percent Of Roads,32.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2018,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2017,Ratio,Percent Of Roads,37.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2018,Ratio,Percent Of Roads,35.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2012,Count,Vehicle Kilometres,2224,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2012,Ratio,Driver Journeys,9.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2017,Ratio,Driver Journeys,7.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2012,Ratio,Percent Of Roads,35.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2018,Count,Vehicle Kilometres,2622,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2006,Ratio,Percent Of Roads,46,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2019,Ratio,Percent Of Roads,37,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2007,Ratio,Percent Of Roads,36,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2011,Ratio,Percent Of Roads,34.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2006,Count,Vehicle Kilometres,2309,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2011,Count,Vehicle Kilometres,2252,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2013,Ratio,Percent Of Roads,35.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2013,Count,Vehicle Kilometres,2257,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2015,Ratio,Driver Journeys,7.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2013,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2014,Count,Vehicle Kilometres,2337,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2014,Ratio,Driver Journeys,6.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2014,Ratio,Percent Of Roads,35.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2016,Ratio,Percent Of Roads,37.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2023,Ratio,Driver Journeys,7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2017,Count,Vehicle Kilometres,2647,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2016,Ratio,Driver Journeys,9.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2015,Ratio,Percent Of Roads,34.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2015,Count,Vehicle Kilometres,2380,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2016,Count,Vehicle Kilometres,2501,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2010,Count,Vehicle Kilometres,2237,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2021,Ratio,Percent Of Roads,31,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2020,Ratio,Percent Of Roads,34.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2003,Ratio,Driver Journeys,7.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2005,Ratio,Driver Journeys,6.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2007,Ratio,Driver Journeys,9.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2019,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2022,Ratio,Percent Of Roads,31,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Perth and Kinross,Council Area,2021,Ratio,Driver Journeys,4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Perth and Kinross,Council Area,2019,Count,Vehicle Kilometres,2591,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2022,Count,Vehicle Kilometres,2463,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2021,Count,Vehicle Kilometres,2163,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2020,Count,Vehicle Kilometres,1952,The Total Million Vehicle Kilometres On Scottish Roads
Perth and Kinross,Council Area,2007,Count,Vehicle Kilometres,2319,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2015,Count,Vehicle Kilometres,3498,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2023,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2021,Count,Vehicle Kilometres,3240,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2016,Ratio,Driver Journeys,15.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2016,Count,Vehicle Kilometres,3583,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2006,Count,Vehicle Kilometres,3334,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2021,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2013,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2016,Ratio,Percent Of Roads,30.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2022,Count,Vehicle Kilometres,3500,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2014,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2008,Count,Vehicle Kilometres,3407,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2022,Ratio,Percent Of Roads,28,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2014,Count,Vehicle Kilometres,3526,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2007,Count,Vehicle Kilometres,3381,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2014,Ratio,Driver Journeys,9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2015,Ratio,Percent Of Roads,32.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2021,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2023,Count,Vehicle Kilometres,3571,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2015,Ratio,Driver Journeys,12.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2007,Ratio,Driver Journeys,19.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2013,Count,Vehicle Kilometres,3496,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2013,Ratio,Driver Journeys,9.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2008,Ratio,Percent Of Roads,25.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2018,Ratio,Percent Of Roads,29.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2010,Count,Vehicle Kilometres,3291,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2019,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2009,Count,Vehicle Kilometres,3369,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2018,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2003,Ratio,Driver Journeys,13.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2022,Ratio,Driver Journeys,15,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2006,Ratio,Percent Of Roads,60,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2019,Count,Vehicle Kilometres,3645,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2019,Ratio,Percent Of Roads,28.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2011,Ratio,Percent Of Roads,30.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2018,Count,Vehicle Kilometres,3586,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2011,Count,Vehicle Kilometres,3301,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2017,Ratio,Driver Journeys,14.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2017,Count,Vehicle Kilometres,3597,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2009,Ratio,Percent Of Roads,29.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2012,Ratio,Driver Journeys,8.8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2020,Ratio,Percent Of Roads,29.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2005,Ratio,Driver Journeys,18.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2012,Count,Vehicle Kilometres,3450,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2020,Count,Vehicle Kilometres,2832,The Total Million Vehicle Kilometres On Scottish Roads
Glasgow City,Council Area,2009,Ratio,Driver Journeys,14.07,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Glasgow City,Council Area,2023,Ratio,Percent Of Roads,30,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2017,Ratio,Percent Of Roads,30.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2007,Ratio,Percent Of Roads,25,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Glasgow City,Council Area,2012,Ratio,Percent Of Roads,32.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Lanarkshire,Council Area,2008,Ratio,Percent Of Roads,32.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
North Lanarkshire,Council Area,2008,Count,Vehicle Kilometres,2986,The Total Million Vehicle Kilometres On Scottish Roads
North Lanarkshire,Council Area,2003,Ratio,Driver Journeys,12.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Lanarkshire,Council Area,2023,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Lanarkshire,Council Area,2006,Count,Vehicle Kilometres,2910,The Total Million Vehicle Kilometres On Scottish Roads
North Lanarkshire,Council Area,2012,Ratio,Driver Journeys,13.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
North Lanarkshire,Council Area,2017,Count,Vehicle Kilometres,3255,The Total Million Vehicle Kilometres On Scottish Roads
